"date","flow"
2016-01-08,27.1142856052944
2016-01-15,27.0571430751256
2016-01-22,27.2142857142857
2016-01-29,26.6999999455043
2016-02-08,33.4428571973528
2016-02-15,35.6714286804199
2016-02-22,35.5857140677316
2016-02-29,35.3428573608398
2016-03-08,34.5
2016-03-15,35.5428570338658
2016-03-22,34.1714281354632
2016-03-29,33.4999994550432
2016-04-08,21
2016-04-15,29.0857146126883
2016-04-22,34.3571434020996
2016-04-29,30.9428574698312
2016-05-08,37.0714285714286
2016-05-15,24.0571425301688
2016-05-22,16.4428567886353
2016-05-29,14.9000000272478
2016-06-08,14.08571434021
2016-06-15,13.5714285714286
2016-06-22,13.1142857415336
2016-06-29,12.5285715375628
2016-07-08,11.9285714285714
2016-07-15,11.0999999727522
2016-07-22,10.1371428625924
2016-07-29,9.21142864227295
2016-08-08,8.14000000272478
2016-08-15,7.43714284896851
2016-08-22,6.97142853055681
2016-08-29,6.57285710743495
2016-09-08,9.12857171467372
2016-09-15,10.4257142203195
2016-09-22,8.74285697937012
2016-09-29,7.27142858505249
2016-10-08,6.26857137680054
2016-10-15,5.92571422031948
2016-10-22,5.87142855780465
2016-10-29,6.03000007356916
2016-11-08,6.75857142039708
2016-11-15,6.42000007629395
2016-11-22,7.21142857415335
2016-11-29,7.39428561074393
2016-12-08,6.84142848423549
2016-12-15,7.0342857497079
2016-12-22,7.8614285332816
2016-12-29,7.82999992370605
2017-01-08,7.42428575243269
2017-01-15,8.319999899183
2017-01-22,9.83571420397077
2017-01-29,10.1285715103149
2017-02-08,9.52857153756278
2017-02-15,9.05571433476039
2017-02-22,8.96857166290283
2017-03-01,11.2314285550799
2017-03-08,15.6857141767229
2017-03-15,18.4571429661342
2017-03-22,19.2428569793701
2017-03-29,19.4142859322684
2017-04-08,14.4428569248744
2017-04-15,9.50857148851667
2017-04-22,9.24142878396171
2017-04-29,10.039999961853
2017-05-08,10.3571427209037
2017-05-15,10.1571429116385
2017-05-22,9.91000011989049
2017-05-29,9.33857141222273
2017-06-08,8.66714300428118
2017-06-15,8.48428576333182
2017-06-22,7.98142848696027
2017-06-29,7.34142862047468
2017-07-08,6.45857150214059
2017-07-15,5.9442857333592
2017-07-22,5.72857141494751
2017-07-29,5.67571428843907
2017-08-08,6.06142854690552
2017-08-15,5.82428571156093
2017-08-22,6.47285713468279
2017-08-29,6.05285719462803
2017-09-08,6.47285713468279
2017-09-15,7.01000002452305
2017-09-22,7.13714286259242
2017-09-29,6.73285715920585
2017-10-08,6.76142862864903
2017-10-15,8.65142869949341
2017-10-22,10.7571427481515
2017-10-29,11.4428570611136
2017-11-08,13.0285715375628
2017-11-15,13.9142859322684
2017-11-22,17.0571428026472
2017-11-29,22.9714284624372
2017-12-08,31.0571428026472
2017-12-15,34.8142852783203
2017-12-22,38.7714287894113
2017-12-29,39.9428569248744
2018-01-08,65.0571430751256
2018-01-15,65.1857152666364
2018-01-22,60.7428572518485
2018-01-29,60.9142853873117
2018-02-08,75.5285720825195
2018-02-15,69.5285720825195
2018-02-22,63.2428577968052
2018-03-01,53.6428571428571
2018-03-08,43.1999996730259
2018-03-15,35.8999998910086
2018-03-22,36.5142860412598
2018-03-29,34.2428577968052
2018-04-08,30.6000003814697
2018-04-15,43.1714292253767
2018-04-22,40.0571425301688
2018-04-29,29.5714280264718
2018-05-08,23.9285714285714
2018-05-15,18
2018-05-22,14.1428571428571
2018-05-29,13.4714285986764
2018-06-08,12.1142857415336
2018-06-15,11.1714285441807
2018-06-22,10.957142829895
2018-06-29,10.7714285169329
2018-07-08,9.36142880575997
2018-07-15,8.42142840794155
2018-07-22,7.36428580965315
2018-07-29,6.57285710743495
2018-08-08,6.19285712923322
2018-08-15,6.09428569248744
2018-08-22,5.8328572000776
2018-08-29,5.83857148034232
2018-09-08,6.5628570829119
2018-09-15,7.22714287894113
2018-09-22,6.75
2018-09-29,6.63857139859881
2018-10-08,7.17285708018712
2018-10-15,7.11428574153355
2018-10-22,6.42142854418073
2018-10-29,6.1457142829895
2018-11-08,6.01571423666818
2018-11-15,6.00999995640346
2018-11-22,5.92285708018712
2018-11-29,5.91285705566406
2018-12-08,6.79285710198539
2018-12-15,8.23571423121861
2018-12-22,9.23714283534459
2018-12-29,9.93428584507534
2019-01-08,10.5428570338658
2019-01-15,11.5428570338658
2019-01-22,12.1999999455043
2019-01-29,12.4571426936558
2019-02-08,14.1714285441807
2019-02-15,23.9428569248744
2019-02-22,29.8428570883615
2019-03-01,29.4571429661342
2019-03-08,29.8714286259242
2019-03-15,36.1714292253767
2019-03-22,44.1285716465541
2019-03-29,53.7000002179827
2019-04-08,43.5571425301688
2019-04-15,33.7000002179827
2019-04-22,24.099999836513
2019-04-29,15.4285714285714
2019-05-08,14.1714286804199
2019-05-15,13.8714284896851
2019-05-22,13.2285713468279
2019-05-29,13.099999836513
2019-06-08,12.3428569521223
2019-06-15,12
2019-06-22,12.2428571156093
2019-06-29,11.7571430206299
2019-07-08,10.6285713740758
2019-07-15,9.86000006539481
2019-07-22,9.8671429497855
2019-07-29,8.65999984741211
2019-08-08,7.44857147761754
2019-08-15,6.82428571156093
2019-08-22,6.7014286177499
2019-08-29,6.46714285441807
2019-09-08,9.60142857687814
2019-09-15,12.5142859050206
2019-09-22,11.8285714558193
2019-09-29,10.9285712923322
2019-10-08,11.5571429388864
2019-10-15,12.3428569521223
2019-10-22,16.0428573063442
2019-10-29,19.6714289528983
2019-11-08,21.5
2019-11-15,22.8142855507987
2019-11-22,26.5
2019-11-29,30.9571426936558
2019-12-08,42
