"date","flow"
2016-01-08,0.086142857159887
2016-01-15,0.0895714280860765
2016-01-22,0.0838571414351463
2016-01-29,0.186999998986721
2016-02-08,0.440142861434392
2016-02-15,0.435714287417276
2016-02-22,0.310428572552545
2016-02-29,0.227999997990472
2016-03-08,0.195999997002738
2016-03-15,0.255714280264718
2016-03-22,0.262714290193149
2016-03-29,0.21371428668499
2016-04-08,0.105428570083209
2016-04-15,0.111428570534502
2016-04-22,0.0724285734551293
2016-04-29,0.164714287434305
2016-05-08,0.0920000012431826
2016-05-15,0.0194285715531026
2016-05-22,0.0129999998690827
2016-05-29,0.0170000003916877
2016-06-08,0.00714285724929401
2016-06-15,0.00600000005215406
2016-06-22,0.0510000010420169
2016-06-29,0.0232857145102961
2016-07-08,0.0168571429593222
2016-07-15,0.0324285715552313
2016-07-22,0.00742857158184052
2016-07-29,0.0134285717670407
2016-08-08,0.0109999998073493
2016-08-15,0.00585714288588081
2016-08-22,0.0155714288620012
2016-08-29,0.0274285715339439
2016-09-08,0.00942857151052781
2016-09-15,0.00614285721842732
2016-09-22,0.0055714285533343
2016-09-29,0.0135714285341757
2016-10-08,0.00542857138706105
2016-10-15,0.0052857142207878
2016-10-22,0.00499999988824129
2016-10-29,0.014999999930816
2016-11-08,0.12199999924217
2016-11-15,0.0542857136045183
2016-11-22,0.295285718781607
2016-11-29,0.383000007697514
2016-12-08,0.214285714285714
2016-12-15,0.19442857163293
2016-12-22,0.18228571329798
2016-12-29,0.23400000163487
2017-01-08,0.108142858105046
2017-01-15,0.120571430240359
2017-01-22,0.176714281950678
2017-01-29,0.235714286565781
2017-02-08,0.167142859527043
2017-02-15,0.11428571173123
2017-02-22,0.130142857985837
2017-03-01,0.219142858471189
2017-03-08,0.320285707712173
2017-03-15,0.2821428584201
2017-03-22,0.317428576094764
2017-03-29,0.220714288098472
2017-04-08,0.157285712659359
2017-04-15,0.062571429248367
2017-04-22,0.0471428568874087
2017-04-29,0.125428570168359
2017-05-08,0.0575714292270797
2017-05-15,0.024428571707436
2017-05-22,0.0157142856291362
2017-05-29,0.00800000011388745
2017-06-08,0.0177142859569618
2017-06-15,0.019000000320375
2017-06-22,0.0145714284319963
2017-06-29,0.0148571426314967
2017-07-08,0.0115714284724423
2017-07-15,0.0052857142207878
2017-07-22,0.00514285705451454
2017-07-29,0.00585714315197298
2017-08-08,0.0185714288215552
2017-08-15,0.00457142858899065
2017-08-22,0.0204285717835384
2017-08-29,0.0085714285128883
2017-09-08,0.0230000001777496
2017-09-15,0.0537142857377018
2017-09-22,0.0955714274730001
2017-09-29,0.0814285725355148
2017-10-08,0.115857142289834
2017-10-15,0.461571433714458
2017-10-22,0.411000004836491
2017-10-29,0.404857145888465
2017-11-08,0.408428571053914
2017-11-15,0.315571431602751
2017-11-22,0.291857140404837
2017-11-29,0.480714282819203
2017-12-08,0.506000003644398
2017-12-15,0.464428565331868
2017-12-22,0.430999994277954
2017-12-29,0.450714285884585
2018-01-08,0.740571413721357
2018-01-15,0.494857140949794
2018-01-22,0.338571429252625
2018-01-29,0.418714284896851
2018-02-08,0.45557143007006
2018-02-15,0.291571425540107
2018-02-22,0.214571429150445
2018-03-01,0.141571428094591
2018-03-08,0.0965714284351894
2018-03-15,0.101142855627196
2018-03-22,0.104571428682123
2018-03-29,0.201428571982043
2018-04-08,0.365571441394942
2018-04-15,0.748857149056026
2018-04-22,0.401428565382957
2018-04-29,0.138857144330229
2018-05-08,0.172428569623402
2018-05-15,0.0315714281584535
2018-05-22,0.0122857143038086
2018-05-29,0.00657142871724708
2018-06-08,0.00542857138706105
2018-06-15,0.0205714291493808
2018-06-22,0.0421428581965821
2018-06-29,0.0110000000734414
2018-07-08,0.00514285705451454
2018-07-15,0.00499999988824129
2018-07-22,0.00499999988824129
2018-07-29,0.0105714283750526
2018-08-08,0.0162857145603214
2018-08-15,0.0224285717787487
2018-08-22,0.0274285708687135
2018-08-29,0.0145714286980884
2018-09-08,0.0081428572801607
2018-09-15,0.0114285715722612
2018-09-22,0.0161428573940481
2018-09-29,0.0382857139089278
2018-10-08,0.0279999997998987
2018-10-15,0.0104285716744406
2018-10-22,0.00600000005215406
2018-10-29,0.0124285714700818
2018-11-08,0.0197142862847873
2018-11-15,0.026285714336804
2018-11-22,0.013714285833495
2018-11-29,0.00999999977648258
2018-12-08,0.163857140711376
2018-12-15,0.228714287281036
2018-12-22,0.153857143861907
2018-12-29,0.110285714268684
2019-01-08,0.156714283994266
2019-01-15,0.162428570645196
2019-01-22,0.10600000087704
2019-01-29,0.0659999996423721
2019-02-08,0.109142858002867
2019-02-15,0.403428577951023
2019-02-22,0.746714293956757
2019-03-01,0.562428576605661
2019-03-08,0.378571429422923
2019-03-15,0.413000000374658
2019-03-22,0.662000000476837
2019-03-29,0.549999999148505
2019-04-08,0.182714286659445
2019-04-15,0.0955714296017374
2019-04-22,0.0505714286118746
2019-04-29,0.020285714417696
2019-05-08,0.0234285719426615
2019-05-15,0.0155714285959091
2019-05-22,0.0088571428454348
2019-05-29,0.0417142858994859
2019-06-08,0.0135714286672218
2019-06-15,0.0102857142420752
2019-06-22,0.00857142864593438
2019-06-29,0.0144285715318152
2019-07-08,0.0225714288119759
2019-07-15,0.00671428575047425
2019-07-22,0.0451428569587214
2019-07-29,0.00728571441556726
2019-08-08,0.00642857155097382
2019-08-15,0.028285713866353
2019-08-22,0.0419999994337559
2019-08-29,0.0368571433105639
2019-09-08,0.0115714284724423
2019-09-15,0.0261428573035768
2019-09-22,0.0162857142942292
