"date","flow"
2016-01-08,3.64142857279096
2016-01-15,3.2642857006618
2016-01-22,2.89857142312186
2016-01-29,4.70714282989502
2016-02-08,8.24428571973528
2016-02-15,9.74857125963483
2016-02-22,8.610000201634
2016-02-29,8.21571431841169
2016-03-08,7.61571427753993
2016-03-15,7.55714293888637
2016-03-22,8.85000010899135
2016-03-29,8.2642857006618
2016-04-08,7.26285709653582
2016-04-15,10.1099999291556
2016-04-22,8.17428575243269
2016-04-29,8.12571430206299
2016-05-08,7.43999992098127
2016-05-15,5.73428576333182
2016-05-22,4.77857146944319
2016-05-29,4.28571431977408
2016-06-08,3.51000002452305
2016-06-15,2.958571434021
2016-06-22,2.55142855644226
2016-06-29,2.20714286395482
2016-07-08,1.93714283193861
2016-07-15,1.92857142857143
2016-07-22,1.53999999591282
2016-07-29,1.26571428775787
2016-08-08,1.15428570338658
2016-08-15,0.992285711424691
2016-08-22,0.902000001498631
2016-08-29,0.964000003678458
2016-09-08,0.960142850875854
2016-09-15,0.883428573608398
2016-09-22,0.862285707678114
2016-09-29,0.856428572109767
2016-10-08,0.816714286804199
2016-10-15,0.785714277199337
2016-10-22,0.756428565297808
2016-10-29,0.79100000006812
2016-11-08,1.42999996457781
2016-11-15,1.1042857170105
2016-11-22,2.14428569589342
2016-11-29,2.32428574562073
2016-12-08,2.31428565297808
2016-12-15,2.74571432386126
2016-12-22,2.90857141358512
2016-12-29,3.53428571564811
2017-01-08,3.12571426800319
2017-01-15,3.45285708563668
2017-01-22,3.7842857497079
2017-01-29,4.03000000544957
2017-02-08,3.70571429388864
2017-02-15,3.33285716601781
2017-02-22,3.69999997956412
2017-03-01,5.09571429661342
2017-03-08,7.791428565979
2017-03-15,6.93285717282976
2017-03-22,8.11428567341396
2017-03-29,8.44999994550433
2017-04-08,6.68142850058419
2017-04-15,5.42714282444545
2017-04-22,4.52714286531721
2017-04-29,4.59571426255362
2017-05-08,4.01000002452305
2017-05-15,3.51285716465541
2017-05-22,3.04285717010498
2017-05-29,2.55714283670698
2017-06-08,2.12142852374486
2017-06-15,1.93999998910087
2017-06-22,1.64857142312186
2017-06-29,1.49714284283774
2017-07-08,1.29571429320744
2017-07-15,1.12000000476837
2017-07-22,0.995142834527152
2017-07-29,0.871142855712346
2017-08-08,0.834142863750458
2017-08-15,0.692285708018712
2017-08-22,0.912000000476837
2017-08-29,0.787714285509927
2017-09-08,1.12028568983078
2017-09-15,1.47714284488133
2017-09-22,1.32571428162711
2017-09-29,1.24714285986764
2017-10-08,1.32857143878937
2017-10-15,4.03000002247947
2017-10-22,3.77857136726379
2017-10-29,5.04999998637608
2017-11-08,5.08571420397077
2017-11-15,7.2014286177499
2017-11-22,7.61714281354632
2017-11-29,13.0771427154541
2017-12-08,15.5571429388864
2017-12-15,15.9571431023734
2017-12-22,13.5571428026472
2017-12-29,13.6142858777727
2018-01-08,16.042857170105
2018-01-15,12.7571427481515
2018-01-22,10.8771427699498
2018-01-29,12.2300000871931
2018-02-08,11.8714284896851
2018-02-15,9.45142841339111
2018-02-22,7.79571417399815
2018-03-01,6.15857144764492
2018-03-08,4.94571426936558
2018-03-15,4.37285716193063
2018-03-22,3.85714289120265
2018-03-29,5.8614285332816
2018-04-08,9.29000002997262
2018-04-15,18.4714284624372
2018-04-22,20.1571429116385
2018-04-29,18.8857143947056
2018-05-08,13.1714285441807
2018-05-15,9.53000000544957
2018-05-22,7.03000000544957
2018-05-29,5.28571428571429
2018-06-08,3.65571437563215
2018-06-15,2.91285712378366
2018-06-22,2.69285712923322
2018-06-29,2.49714289392744
2018-07-08,1.91142857074738
2018-07-15,1.60857144423894
2018-07-22,1.35571428707668
2018-07-29,1.1871428659984
2018-08-08,1.15857141358512
2018-08-15,1.19857142652784
2018-08-22,0.984714269638062
2018-08-29,0.953714277063097
2018-09-08,0.862000005585807
2018-09-15,0.942714282444545
2018-09-22,0.850142862115588
2018-09-29,1.01042856488909
2018-10-08,1.00614285469055
2018-10-15,0.929714288030352
2018-10-22,0.884714296885899
2018-10-29,0.937142848968506
2018-11-08,1.15857143061502
2018-11-15,1.17857144560133
2018-11-22,1.14999997615814
2018-11-29,1.13142856529781
2018-12-08,1.87857142516545
2018-12-15,2.39285717691694
2018-12-22,2.02571426119123
2018-12-29,2.01714287485395
2019-01-08,2.58428570202419
2019-01-15,2.8471428666796
2019-01-22,2.52571429525103
2019-01-29,2.39142857279096
2019-02-08,2.47285710062299
2019-02-15,7.47999995095389
2019-02-22,12.41428565979
2019-03-01,10.8428570883615
2019-03-08,10.5571429388864
2019-03-15,12.1714286804199
2019-03-22,16.514285496303
2019-03-29,16.8571425846645
2019-04-08,12.6857144492013
2019-04-15,9.41142872401646
2019-04-22,7.05142852238246
2019-04-29,5.33285706383841
2019-05-08,3.95714282989502
2019-05-15,3.2500000340598
2019-05-22,2.62142859186445
2019-05-29,2.41999997411455
2019-06-08,2.03999997888293
2019-06-15,1.93857141903469
2019-06-22,1.86571429456983
2019-06-29,1.73428572927203
2019-07-08,1.67285714830671
2019-07-15,1.55285714353834
2019-07-22,2.0485714503697
2019-07-29,1.55857144083296
2019-08-08,1.38571429252625
2019-08-15,1.41571429797581
2019-08-22,1.51571427072797
2019-08-29,1.49428570270538
2019-09-08,2.27142856802259
2019-09-15,1.91857142107827
2019-09-22,1.75857142039708
2019-09-29,1.70714284692492
2019-10-08,2.1528570992606
2019-10-15,2.51000002452305
2019-10-22,7.79714277812413
2019-10-29,8.31142847878592
2019-11-08,8.25142860412598
2019-11-15,9.17571422031948
