"A2","Arboga","Ballsta","Brobacken","Enkoping","Eskilstuna","Fyris","Hedstrommen","Kolback","Koping","Lovsta","Marsta","Orsund","Oxund","Racksta","Sagan","Sava","Svart","north","west","wind_speed","wind_dir","precip"
53.7458312093734,72.7979311261858,0.596611985138484,0.356850257941655,2.01975323472704,42.673097882952,25.198363167899,17.76672908238,46.9461958748954,4.54913520812988,2.30651034627642,1.17942542689187,10.8004439217704,3.93725497382028,2.64175019945417,12.8717767170497,2.58845635822841,10.0261110578265,46.0104541948864,194.75920023237,3.75789208771373,291.220383288696,2.82491049760539e-05
41.6611897034746,62.5505229404994,0.326337116105216,0.192348364208426,0.891917731080736,36.2558255876814,19.7363382066999,14.1770873750959,42.0141988481794,3.69110216413225,1.72956933294024,0.834258215767997,6.77151325770787,3.71974515914917,2.07532501220703,10.0368569237845,1.35176743779864,8.57704312460763,34.1431916100638,167.265780040196,3.2273067666623,300.243398063322,7.60015202847734e-06
55.3701678957549,52.2039582388742,0.120010125849928,0.0891102158597537,0.401919173342841,32.8593123299735,14.0367764064244,12.1017543247768,37.7006476266044,3.3164838041578,1.08387261629105,0.419103477682386,4.50829093796866,2.96888256072998,1.63518243176597,7.1667560168675,0.762551639761244,6.81066601616996,23.7794776388577,144.992822340557,2.96618243322143,278.951464072995,5.20331705575118e-07
70.7038115856959,44.5695468357631,0.140396889831339,0.0705050485474723,0.304800804172243,21.5556058883667,11.1415087836129,10.675441469465,34.9224749973842,2.52482812745231,0.775945442063468,0.29480459860393,3.02542018890381,2.29984845433916,1.38808371339526,4.30477608953203,0.580171261514936,5.44017485209874,18.1176987290382,119.68807217053,3.20224401494869,274.628759035475,4.67785049782213e-05
51.4910492290533,38.6377579825265,0.195151373744011,0.0838156065770558,0.274633637496403,14.6900520324707,10.0647348676409,9.33479690551758,29.786436353411,2.01515059811728,0.739402532577515,0.32046104328973,2.41583786691938,1.94273342405047,1.23427833829607,3.25909743990217,0.559298557894571,4.42790222167969,16.0424682923726,98.8920960937228,2.97464697351142,292.576648980947,9.84351196962099e-06
88.994888774015,37.9219992501395,0.285433343478612,0.145972015602248,0.426612304789679,14.4347451073783,10.1977417809623,9.09292588915144,27.3767310551235,2.22178067479815,0.886118335383279,0.468714658703123,2.76752628598894,1.87806580747877,1.22725192138127,4.06073788234166,0.791803010872432,3.93792601994106,16.9899698793888,94.986107996532,3.07099575656425,239.244474335652,9.21939919250615e-05
63.7595476103379,43.3743923732213,0.0529389596943344,0.0515073761343956,0.248178826911109,15.5831504549299,7.80660036631993,10.3862597601754,28.6478593008859,2.73823489461626,0.512651686157499,0.170962717916284,2.33935948780605,1.64766871929169,0.971126054014478,3.86595688547407,0.478802497897829,3.70940940720694,12.9560454753893,104.439306191036,2.68534892195991,265.514560035765,3.69926174628358e-05
34.6245521320655,43.2255145481655,0.0210673854287182,0.0238432972026723,0.134254664182663,16.9620607921055,6.1124780518668,9.67127241407122,30.8677084786551,1.89872091157096,0.32889255455562,0.0871057073984827,1.4904431956155,1.26874847071511,0.81230958870479,2.20472298349653,0.268033308642251,3.29270475251334,9.55570128879376,105.917981897082,2.57419786699745,241.97047319332,4.3370674630192e-05
38.1562299565154,37.299004146031,0.0130628821040903,0.0141174905002117,0.0827653642211642,14.1338130405971,4.90711825234549,7.85163266318185,27.9121794019427,1.27194271768842,0.228991295610155,0.0500643072383744,1.00298076016562,0.976482919284276,0.688468532902854,1.38064845970699,0.157027399965695,2.90840312412807,7.32266493460961,91.3769750935691,2.7109992089027,270.482243284616,3.25549639475177e-06
36.0194348327903,29.3515082768032,0.0104317795485258,0.0101141821859138,0.064282736075776,13.7749940327236,3.95603469439915,6.14523036139352,20.2085440499442,0.911917703492301,0.163178113954408,0.0299985557794571,0.706176655633109,0.748603710106441,0.578575457845415,0.899457037448883,0.11258725715535,2.50131028039115,5.71657898702792,72.893504704748,3.51937613450167,270.8989064789,1.47769640069815e-07
36.151065688834,23.7121505737305,0.104822867017772,0.0138348995574883,0.150017786238875,13.5323803765433,4.06282135418483,5.07030991145543,14.6952438354492,0.82585997240884,0.179126579846655,0.10494876652956,0.602321284157889,0.618531857218061,0.527162100587572,1.01517258371626,0.136564801846232,2.31617900303432,5.70431464378323,60.1521236726216,2.4900112730712,242.000447770084,0.000128528207207816
27.3518974617016,23.1730921609061,0.0835660248994827,0.0188051206724984,0.165511439953532,13.5569180079869,4.08871517862592,5.27769613265991,15.7690401077271,1.03449259485517,0.180966964789799,0.0960277090115207,0.892407425812313,0.577035776206425,0.496578991413116,1.49704323496137,0.177408303533282,2.26363924571446,6.01256135797926,61.0748782498496,4.46439922956231,204.796130891415,0.000151475291855018
28.6114963337615,24.9332024710519,0.32858174134578,0.0497547034174204,0.238445538495268,13.6763617651803,4.36321633202689,5.5438358443124,15.5129657472883,1.14451968669891,0.283349341579846,0.235914013215474,0.883767988000597,0.561545329434531,0.616428179400308,1.30155177627291,0.212500482797623,2.14372117178781,6.54029348705496,62.9546066863196,3.64055306518982,285.148549787798,0.000121661197988181
28.6935834867017,25.0695046016148,0.0457798549905419,0.039379048826439,0.14255849804197,13.1027999605451,3.78907585144043,4.8249090058463,14.1916418075562,0.930884173938206,0.251104714615004,0.137352414429188,0.819913131850106,0.573398385729109,0.551105422633035,0.97986729655947,0.173409768513271,1.91743666785104,5.74425426657711,60.0371762173516,4.98362242386664,245.891297515488,2.54180897095344e-05
17.8881245166132,22.813107081822,0.0221521596291236,0.0121798305107015,0.0723533188658101,12.4698335102626,3.14828062057495,4.10876199177333,11.5274859837123,0.762444887842451,0.141800365277699,0.0480743417782443,0.560175116573061,0.479959692273821,0.422704828636987,0.691083260944911,0.11415501258203,1.68211163793291,4.49244514905981,53.3637450933456,3.30445573813626,258.225465458035,4.53013791166697e-05
22.9524470355214,24.7534335000174,0.439300139700728,0.0247884261022721,0.284635996179921,13.0730070386614,4.25671444620405,5.28662330763681,14.2900878361293,1.44735198361533,0.224559460367475,0.208605093083211,0.618907362222672,0.399924210139683,0.501303085259029,1.86906863961901,0.212866356330258,2.23386473315103,5.92157692834735,61.0843683992113,2.46864001292166,233.344172738716,0.000128274317285688
43.0398042834237,41.1417034694127,0.135548827637519,0.0962618171636547,0.307300889066287,14.0712184906006,4.41446893555777,10.5452361788068,26.5154457092285,3.18818627085005,0.343985687409128,0.310979974056993,1.41951072216034,0.579705740724291,0.56984041418348,3.22444340160915,0.304408164960997,2.7603954247066,7.37305922486952,98.2221855436052,2.8491623445082,313.652642043204,0.000153144118871255
46.9304510478961,51.374874659947,0.495553541795484,0.0810937685891986,0.610601341085775,15.8629025050572,4.8582797391074,11.4788034984044,29.0395998273577,4.4188437461853,0.350883581808635,0.331287454281534,1.21977703911918,0.553219633443015,0.814915376050132,3.13827187674386,0.403979950717517,3.6338517665863,7.71742739847728,115.808876003538,2.4981535688535,233.616327572642,0.000234039153452877
164.088970604501,132.261644635882,0.771466072116579,0.423591869218009,2.20279019219535,54.2550967080252,9.97913714817592,37.0141476222447,62.7559574672154,12.142511504037,1.56789292607989,1.20799887180328,5.15245192391532,1.09289879458291,2.47861901351384,17.4983964647566,1.46722687993731,10.4920787130083,20.4676065444946,308.921436650413,2.87308923652817,277.427328959521,0.000251650555961326
237.091822876889,187.924240112305,1.33392259052822,0.797821726117815,7.57930912290301,92.0220783778599,19.7473333903721,49.1675981794085,110.927939278739,15.4672915594918,2.9927488054548,2.09505804947444,26.4836638314383,1.97526638848441,4.06228535515921,51.5144827706473,4.42776799201965,23.3354148864746,57.7218384572437,478.844562394279,3.08539908971579,285.334055146632,0.000258438830778143
218.611231102906,174.625756399972,0.687399272407804,0.593465834856033,3.89853932176317,102.748734610421,20.2813403265817,38.6519603729248,105.809863499233,10.5558733940125,2.61695628506797,1.49255183764866,16.7314197676522,3.81692620686122,4.73702141216823,25.4488401412964,2.5338579245976,19.3192667279925,47.4730523484093,451.711455004556,1.94411019673567,316.838069021274,6.14852926696913e-05
155.274706689122,101.898659842355,0.0718742172632899,0.0890049551214491,0.388167408960206,88.5760563441685,10.7523735591343,19.6932897567749,64.2187265668597,4.56482706751142,0.803944689886911,0.259756369250161,3.86317648206438,3.08594962528774,2.95653476033892,5.67943378857204,0.39933574625424,12.7208967208862,19.1645364718777,291.672456298556,3.21181217170272,274.026773132476,1.62957392265878e-05
63.0415836547779,59.7620767865862,0.0156375999961581,0.0240031744220427,0.141819815550532,74.9948479788644,6.97525664738246,12.0111360549927,38.0339142935617,2.62707996368408,0.392429194280079,0.0864067599177361,1.86541661194393,2.00723726408822,2.10395933900561,2.80910662242344,0.181883533086096,8.70157207761492,11.5086300106985,196.130627155304,2.40386312089682,237.035759987224,7.15883999529496e-05
74.2714827426796,40.1359895978655,0.0103603666648269,0.0132679706439376,0.087380938231945,60.0356091090611,5.30350637435913,8.82729271480015,25.9870643615723,1.89561821733202,0.259641183274133,0.0463566556572914,1.22345532689776,1.37629549843924,1.65548159394945,1.88665871960776,0.129774823784828,6.39869601385934,8.33902986241238,143.28027001449,3.08224085762497,246.549753281596,4.04072942806752e-05
42.0123305148786,30.4308975764683,0.0342866145074368,0.0138143701478839,0.0876916519233159,44.0284380231585,4.52033560616629,6.80874735968454,19.7402030399867,1.46432173252106,0.209772429295949,0.050446657197816,0.917076962334769,1.01486507483891,1.39595586912973,1.35308708463396,0.123336726001331,4.96572065353394,6.83583345583506,107.438328385353,2.60732231953518,212.375075898044,4.45163172450996e-05
43.6809674844907,25.5970156533378,0.0535119897020715,0.0122346404407706,0.0699398251516478,33.3128765651158,3.90817758015224,5.85039513451712,16.3756677082607,1.21842772620065,0.167900049260684,0.0381163026073149,0.764036204133715,0.803984199251447,1.22975904600961,1.17674286024911,0.108748836176736,3.99649105753217,5.79096317158214,86.3508738449642,2.73748144681433,269.584954026958,8.45168171112189e-05
40.9543500534108,21.9207311357771,0.010132382091667,0.00895977911672422,0.0596388173954827,32.0285486493792,3.39106624467032,4.71774305616106,12.8512037822178,0.992105867181506,0.134823955595493,0.0273402335920504,0.609498517853873,0.641873019082206,1.04745940651212,0.883378897394453,0.0936482271977833,3.26336693763733,4.89825019799173,75.773699428354,3.90050418721653,275.398064823197,2.81937626784214e-05
48.8448296670071,18.6720474788121,0.00773942423984408,0.00817746269915785,0.0560002603701183,30.5349840436663,3.04090939249311,3.78731727600098,10.0048960277012,0.810658667768751,0.111097231507301,0.0226022263190576,0.503110706806183,0.519202062061855,0.91039936883109,0.734546652862004,0.0847080914037568,2.70348947388785,4.28162971059126,66.5133929678372,2.39077336046736,237.362321813059,3.16535120891742e-06
25.9798772698715,16.063173021589,0.00716217108336943,0.0075663468534393,0.0518505025122847,27.8841849735805,2.76751930373056,3.09702243123736,8.00261606488909,0.679766169616154,0.0931991061994008,0.0206216108053923,0.426225900650024,0.428860234362738,0.798408968108041,0.626079346452441,0.0779968021171434,2.2627386365618,3.81442295786526,57.9895012974739,2.06148532835042,237.120926689745,1.4001030761864e-06
68.6303759649087,15.0896651404245,0.110298892549638,0.0179080369084009,0.103239997157029,25.7158987862723,2.92845620427813,2.99196709905352,7.31725740432739,0.707874127796718,0.118023079420839,0.0786292318786894,0.417668419224875,0.386236582483564,0.74881089585168,0.658770390919277,0.100998702858176,1.99043301173619,4.03001222014427,53.8130955696106,3.56809371665462,170.805722678223,6.62624169797614e-05
82.1236710008503,17.9077449526106,0.270968500125621,0.0277029824044023,0.284039729407855,24.913945879255,3.44700986998422,4.75166719300406,9.68096365247454,1.33053982257843,0.182910893644605,0.163595088358436,0.531621132578169,0.399136126041412,0.805248737335205,1.15794738701412,0.194831798119204,2.0437718970435,4.91910490872605,60.6286333969661,3.89733805667693,137.394533430608,5.04430779441332e-05
95.2801408125598,39.8508785792759,0.0744875177208866,0.0417072192898818,0.237305916845798,25.8483289991106,3.52939261708941,11.2163633619036,18.9379719325474,2.51046320370265,0.224406898021698,0.133005317832742,1.17513182333538,0.435293929917472,0.925807578223092,2.09784063271114,0.268589841467994,2.34406559807914,5.7658204276647,100.708071674619,2.82515877050084,184.489890137146,8.44386532475525e-05
137.494781125337,52.9406138828823,0.146744421683252,0.0236225102895073,0.218632385134697,25.3248912266323,2.95746605736869,10.6371713365827,24.5319175720215,2.45740779808589,0.165934096489634,0.085936107805797,0.830418995448521,0.394909420183727,0.859749240534646,1.64369595050812,0.189647135990007,2.39657657487052,4.62431181328638,118.288578391075,3.37116724300318,200.538497057919,8.24936852823036e-05
187.891687410894,109.905684334891,0.752746773617608,0.36908378132752,2.67247868435723,35.5468185969761,9.36070564814976,32.3974274226597,50.0687261308943,10.3624503953116,1.13964406507356,0.866483288151877,7.28189442838941,0.620137457336698,2.37146631308964,17.9613217285701,1.99590596982411,9.23923151833671,21.2647708569254,247.520338399069,3.71640235658358,255.441439326027,0.000185173616260844
271.572580780606,181.896065848214,1.08510277100972,0.69573015826089,4.30377861431667,46.552496773856,17.8755156653268,49.4743848528181,96.4687162126814,11.6937422071184,2.64247969218663,1.61354524748666,17.2672676358904,1.48836880070823,3.56468990870885,26.3933669498989,4.28488905089242,13.1189808164324,45.1720660924911,399.20438671112,3.40473260324607,171.423835518336,0.000139695370007411
289.38717114533,211.181832449777,0.922541677951813,0.621280589273998,3.54668712615967,74.020628792899,22.5645713806152,48.172290802002,121.208225795201,10.4272233418056,2.94070730890547,1.6771069594792,16.5083208084106,2.86730347360883,4.06396685327802,23.2613865988595,3.91849735804967,16.5653212411063,50.476507289069,481.575522422791,2.60031465394626,185.380939446331,6.1764856853608e-05
316.182835778908,200.657575334821,1.20618972608021,0.815451111112322,7.4297308921814,90.9966179983956,33.9726464407785,50.2787748064314,123.41238294329,13.3176322664533,3.73107804570879,2.1782522882734,28.115305355617,3.97757639203753,5.73438828332084,38.8806939806257,6.83027519498553,25.8271623338972,78.8051337174008,504.490145683289,3.64008034493309,215.935114274205,0.000173522636261329
346.48477084075,230.153464181083,1.70951133114951,1.23346718720027,9.78270176478795,113.370427812849,53.5208909170968,66.7613252912249,150.134436471122,16.5555159705026,5.72014815466745,3.30696266038077,40.1952847072056,6.58399759020124,8.60260425295149,50.4183981759208,9.46911593845912,33.6975958687919,118.796399968011,610.672765595573,2.7711660753817,151.890466950473,0.000148687067024812
271.715715946743,180.954164777483,0.938284303460802,0.726911331926073,4.98362963540213,108.75477709089,45.362801688058,45.022401537214,122.227130344936,11.2563287190029,4.03732102257865,1.87534521307264,23.1283414023263,7.74447052819388,7.05705826623099,28.225961957659,5.16074991226196,26.2291374206543,87.3090297664914,494.44393989018,3.65195976540949,216.962713932719,4.25188596779725e-05
253.960738477724,138.36589050293,0.987534063202994,0.636739083698818,4.26596859523228,105.063200814383,37.6874002729143,34.7088306971959,90.4061595371791,10.3644358771188,3.41395323617118,1.74350277015141,17.0050774982997,6.40794202259609,5.50129672459194,23.8215713500977,4.27620199748448,21.8767692020961,70.5340777976172,400.785286630903,3.50470317409068,202.638061301716,0.000133650507704151
217.003377661804,152.51857648577,0.760974747794015,0.600074640342167,4.31103301048279,110.406003679548,40.0795015607561,40.1809032985142,89.4001290457589,10.8992241450718,3.56965323856899,1.68068630354745,20.5937153952462,6.23276049750192,5.25692129135132,26.4882657187326,4.78738355636597,21.5428845541818,76.9437005519866,424.947721208845,2.71814633118958,278.339900322895,6.10956144296605e-05
156.528710606578,122.843965802874,0.347135603427887,0.262309025440897,1.69798690932138,102.481937953404,27.2074230739049,26.1739706311907,73.6002840314593,6.43727438790458,2.00755708558219,0.757153919764927,9.3052191734314,5.05834252493722,3.72230461665562,11.9441386631557,1.87905376298087,15.457802091326,46.2147495406015,346.995234898159,2.53300815916988,274.356300213503,6.97940543235221e-06
164.694017933197,89.6266697474888,0.518526302916663,0.271152939115252,1.59843688351767,103.195501055036,20.8980505807059,20.7770323072161,59.1689687456403,4.90130049841745,1.63177967071533,0.763103553227016,6.54347494670323,4.11458052907671,3.79675425801958,8.42476374762399,1.47134564604078,12.1601561137608,35.422334926469,289.829628467559,3.14944662231911,269.582494160194,0.000220282876190698
174.57136985319,93.6208441598075,1.38456186226436,0.850048252514431,5.37467149325779,113.24777003697,38.2300821031843,27.6101079668318,58.5421780177525,7.92937169756208,3.8095349243709,2.37197039808546,20.4916380473546,5.17841986247471,6.42415509905134,22.7911652156285,5.64613233293806,16.1133271626064,75.727777668408,317.06359904153,3.28192082771412,214.986977714904,9.97056860875435e-05
88.6100527773816,91.2914199829102,0.707190185785294,0.486740695578711,2.84014397008078,106.532538277762,33.0929322923933,22.3279887608119,51.9729031154088,5.24486242021833,2.7495778628758,1.30906650849751,12.6244801112584,6.21094989776611,6.05097150802612,11.929561478751,3.0940455198288,12.1119831630162,59.0810521926199,289.481695720127,2.80277847613027,280.447693013806,1.86698574898146e-06
136.578598409658,71.4528623308454,0.442855498620442,0.251578203269414,1.46975587095533,94.9391217912946,22.7976531982422,16.1015875680106,40.8157452174595,3.64936396053859,1.65137394836971,0.702463729040963,6.36592333657401,4.93507807595389,4.42264829363142,7.02804919651576,1.5759677035468,9.85583809443883,38.0284599917276,236.814518962588,2.49159749632594,233.164840605456,6.63035423149092e-05
89.5332281030627,65.8760288783482,0.558555155992508,0.33409742798124,2.29913990838187,88.8676572527204,24.0706179482596,16.8994617462158,38.7401956830706,4.04335842813764,1.9265855891364,0.982184478214809,10.104263646262,4.35603530066354,4.11204481124878,10.8633960996355,2.4792776618685,10.0922000067575,43.9189646244049,224.51890199525,2.11007159441447,265.857438822745,2.54114447669893e-05
99.3326739859407,56.6417116437639,0.484980310712542,0.208869218826294,1.36893767969949,78.6753518240792,19.0806838444301,13.5644705636161,33.9286133902414,2.9201146534511,1.41350030899048,0.667298627751214,5.66331611360822,3.8015227658408,3.28213688305446,6.00906011036464,1.51080521515438,7.71148388726371,32.1371268757752,193.441745962415,3.28669520067385,335.494017886729,5.37912003500456e-05
115.610864654933,66.8592354910714,0.862610408238002,0.638265592711312,4.38918774468558,83.6726782662528,34.5595975603376,18.1998383658273,38.2356741768973,5.49579041344779,3.12629308019366,1.75658084665026,16.2189008167812,4.24797698429653,4.37660687310355,18.1350435529436,4.88161924907139,11.7854243687221,64.7909685373306,224.248641082219,3.90136098410119,254.404794426034,0.000100827449735458
70.424202059223,73.0208565848214,0.572434327432087,0.524656478847776,4.2224679674421,79.7179609026228,38.4359299795968,21.2663598741804,47.6417116437639,5.69239841188703,2.79057703699384,1.34747547762735,17.9314309528896,4.81459474563599,3.90668249130249,18.9067328316825,4.36808391979763,13.0265377589634,69.6880921125412,240.365825176239,4.3934543371331,292.468139244873,3.27661894690854e-05
99.8768748054331,65.1832607814244,0.316105125205857,0.299811997583934,2.15941003390721,70.3157043457031,30.4386438642229,17.5679281779698,44.8443712506975,3.83807121004377,1.89110173497881,0.809790006705693,10.1687222208296,4.32538904462542,2.96979178701128,11.127794606345,2.23189677510943,10.8924898420061,49.8655436464719,212.641825607845,3.09278514541248,360.482672082886,2.95478990874714e-05
59.7906800140192,52.3387342180525,0.199282394988196,0.169211008719036,1.09770372935704,60.7701590401786,22.4713467189244,13.0153087888445,35.8413712637765,2.71329062325614,1.26106417179108,0.487340799399785,5.93129600797381,3.39970173154558,2.31366981778826,6.44573177610125,1.35041798864092,8.87561307634626,34.9011674182756,173.554477010454,3.99952423586186,290.539733138318,3.52832793083449e-05
127.78638114066,62.5660013471331,0.420794738190515,0.377091737730162,3.02694637434823,57.6013968331473,31.152912412371,19.9594945907593,40.5316587175642,6.09786544527326,2.29114925861359,1.23330379383905,14.2704090390887,3.08205165181841,2.70572001593454,21.4596172741481,4.11315507548196,13.7372143609183,56.1429812312127,200.493631294795,2.96779037340677,186.607938909108,5.70283571139652e-05
82.1464416592979,81.9998310634068,0.305596187710762,0.291792345898492,2.86328795978001,59.4813592093331,32.6013788495745,26.3719095502581,54.4241082327706,6.46766417367118,2.2482260125024,0.998648251805987,15.282685143607,3.24050538880484,2.7943046774183,20.2552314485822,3.43934849330357,13.6725992475237,57.8107921395983,242.417471476963,3.04029414161005,359.252027316613,2.65591496905742e-05
95.5866611296584,72.4160003662109,0.169686849628176,0.143651590815612,1.26027460609164,52.1113613673619,23.4832164219448,17.4471154894148,50.8411620003836,3.93898797035217,1.30465407030923,0.476566293409892,7.40347617013114,2.8194123676845,2.23017913954599,9.19422667367118,1.44987661497934,10.9478355135236,36.9372019384589,207.702462707247,2.39657233416529,275.484772845675,1.19062594332984e-05
136.817173795656,66.9566721235003,0.307694894926889,0.25054198716368,2.6959787777492,47.1515819004604,27.1834992000035,16.1496244158064,45.417973109654,5.20966359547206,1.88276449271611,0.829884946346283,10.4521002088274,2.5399581023625,2.49639906202044,15.2916977746146,2.75887565953391,11.9841789518084,45.6470826097897,192.869694096702,4.16647603900673,207.84579015584,6.10437521479868e-05
156.538282502238,88.942391531808,0.243387726800782,0.18754503769534,2.30175682476589,43.7927785600935,29.0224217006138,22.3422617231097,54.3082297188895,8.79059382847377,1.5478584596089,0.600193330219814,12.6691716057914,2.40255168506077,2.31513374192374,21.9253422873361,2.28601830346244,12.5449348177229,48.5282150847571,230.721190180097,3.50920483680239,224.99973429189,5.96413510632776e-05
96.6241704174754,100.382498604911,0.177760828818594,0.131079080913748,1.19060861212867,42.0662427629743,26.5866827283587,20.9956645965576,64.6512091500419,6.7928569657462,1.20727966512953,0.484123694045203,8.29721191951207,2.18550051961626,2.02322122028896,13.290186882019,1.53869657857077,10.3264730998448,40.2994951052325,245.214945180076,3.7602446840382,284.97373058685,4.86846995393554e-05
106.601383767427,93.795764378139,0.414622460092817,0.277546871985708,1.88710354055677,45.2741606576102,31.3418186732701,19.0015171595982,61.881046295166,5.82518938609532,1.71512539046151,0.865819701126644,10.5846542630877,2.18811869621277,2.17369862965175,14.9493073054722,2.74943259784154,10.3336804253714,49.4449693220003,236.11135830198,2.97821491269691,316.917408084191,6.288794101835e-05
99.3745383071379,74.260379246303,0.100671373839889,0.120804842029299,0.82496223279408,43.7513640267508,24.0207353319441,15.4988102231707,50.2071860177176,3.85359815188817,0.996513843536377,0.341777165021215,7.14414072036743,2.11764359474182,1.84342580182212,8.12492765699114,1.25275611877441,8.47739206041608,35.8735667743854,196.048729726246,3.01678953254556,201.608431505706,2.39964660940764e-05
44.1695607021516,62.3059746878488,0.0396251335207905,0.0509551241993904,0.694770634174347,37.4770338875907,16.581186567034,13.4623538425991,44.728832244873,2.90762029375349,0.56996620127133,0.15284268025841,4.66141615595136,1.66028494494302,1.61025406633105,6.46910773004804,0.806393350873675,7.37292507716588,24.4320899003318,168.254740033831,3.05202381892749,316.325968553474,2.91745019376748e-05
57.4664496265038,50.366875239781,0.0374367077435766,0.0257883401853698,0.221768979515348,26.5358369009835,11.1293258666992,10.9646475655692,38.5137797764369,1.98749194826399,0.379804768732616,0.0962087299142565,2.46387686048235,1.25156964574541,1.41172099113464,2.72049992425101,0.367090135812759,5.811676297869,15.6878760073866,134.180307728904,2.24022622473238,242.675238634754,1.57919480889697e-05
56.9219389024984,41.1635905674526,0.0860915890495692,0.0388236838792052,0.763899679694857,21.9948793138777,10.0845259257725,9.10806996481759,30.5998665945871,1.72950031076159,0.373465274061476,0.136272107916219,2.92309151376997,1.05772012472153,1.45266914367676,3.38947476659502,0.599788265568869,4.99428599221366,15.1748632118106,109.59019274371,3.43781064570911,255.504020884804,8.04564734410889e-05
53.1679662680439,31.9678549085345,0.012001549425934,0.0160279259351747,0.193653179066522,15.5912903376988,7.38977316447667,7.23506804874965,21.4469154902867,1.30481692722866,0.242547512054443,0.0497723397399698,1.73402042048318,0.834929074559893,1.2700297491891,1.76727298327855,0.274371515427317,3.90864270074027,10.5254140267415,81.4545884132386,3.20592835284556,320.790235058385,1.85700228834554e-05
