"date","wind_speed","wind_dir","precip"
2001-08-23,2.69194271915307,239.22878867616,2.04417252280141e-05
2001-08-30,2.1628152543871,224.061541664081,0.000242473889787403
2001-09-06,2.43582455123668,214.316079585308,0.000117228624753044
2001-09-13,3.21228348570077,313.754650452359,0.000175522601680004
2001-09-20,3.46621849695142,291.065817460947,0.000140427200095451
2001-09-27,2.99984853017578,304.724704022403,4.99149448855269e-05
2001-10-04,3.85748181430144,239.123691795741,5.31741124288029e-05
2001-10-11,3.46008650439352,212.059513979782,0.000142595261862059
2001-10-18,3.22239162766202,243.746462364966,5.93339862515504e-05
2001-10-25,2.10075835264231,273.833299989903,1.88034943644783e-06
2001-11-01,3.85135162119437,228.230539065155,0.000222701135031971
2001-11-08,4.10497307428792,272.739531010819,3.08575404591784e-05
2001-11-15,4.47817301040845,286.950499543705,4.29524637155327e-05
2001-11-22,4.65675818413007,272.297301803771,1.20281048190215e-05
2001-11-29,3.8326821576043,224.45522723509,5.16215663849124e-05
2001-12-06,3.56002346386992,147.113675168416,3.22049145954967e-05
2001-12-13,2.29967134518866,283.620376761389,2.39823163073473e-05
2001-12-20,3.63739647785432,302.14148136255,1.02405150955749e-05
2001-12-27,3.93987410058964,278.275531491287,0.000109207267876154
2002-01-03,4.00962978177445,327.031467459074,6.6234388015019e-05
2002-01-10,3.39558978264222,272.346796550856,3.38843691107285e-06
2002-01-17,4.54466598049641,242.142730723251,3.60354554643849e-06
2002-01-24,2.88125191270613,231.340055631769,0.000131526557020619
2002-01-31,3.92792572399904,262.603612146566,0.000184064461688416
2002-02-07,3.95838972443021,202.823086656426,0.000101076311610783
2002-02-14,3.64654321204837,252.530293148195,0.000106757654285555
2002-02-21,4.24479293859486,272.926166158497,3.14229933095887e-05
2002-02-28,4.20963214660269,244.96260560997,0.000118165074616791
2002-03-07,3.76677288305272,269.567329730565,0.000137607659106249
2002-03-14,4.82675200902318,267.652347285364,4.985380576633e-05
2002-03-21,2.80231936930206,220.554681923529,4.76046831761998e-05
2002-03-28,3.89538376971924,304.692889685759,4.10581469193589e-05
2002-04-04,2.74280283484904,230.778308012932,1.71325461804418e-08
2002-04-11,2.51314981841152,250.864199831964,9.18494836850406e-07
2002-04-18,3.16162107107086,282.669299018207,3.75297942144944e-06
2002-04-25,2.69792943572889,246.958192891164,3.59783469771218e-06
2002-05-02,4.04320334820121,164.163621784551,7.3731816100056e-05
2002-05-09,2.79758317512661,315.008450999801,0.000103785157523399
2002-05-16,3.23823108567437,228.087433606505,4.94940222966435e-07
2002-05-23,3.13211550470235,250.603938270417,6.00448153188156e-05
2002-05-30,3.43431383525133,237.237932582883,1.45360136252515e-05
2002-06-06,2.47209799230805,229.546182137899,4.8589804581533e-06
2002-06-13,2.5801924509645,184.190374568942,4.34129202109298e-05
2002-06-20,3.7189439859979,260.24339231437,0.000192417529759081
2002-06-27,3.24768022102492,260.451463520434,0.00020577044588982
2002-07-04,3.20677284829608,213.930277463386,0.000179037011192831
2002-07-11,3.12990383076875,219.481203179276,0.000154681193182319
2002-07-18,2.09882162882739,251.599726868187,3.17180538271259e-05
2002-07-25,2.64253963741776,258.640418003738,0.000463843699841527
2002-08-01,2.34788773739436,252.170285315498,6.05835387153511e-05
2002-08-08,2.16171547241871,312.222462514903,5.5152521576425e-05
2002-08-15,2.10666839010906,186.348262378968,3.98141337051044e-06
2002-08-22,1.74182273395746,251.340561416307,6.09252378308291e-06
2002-08-29,1.83835139942633,206.980100831616,2.0524790323135e-05
2002-09-05,3.64717509743519,229.841688329892,1.0230985493572e-05
2002-09-12,2.48031408317841,265.188815065139,2.54779997852752e-05
2002-09-19,3.40292722316866,319.425445934714,1.08582270453687e-05
2002-09-26,2.86346131417897,324.750414998931,0.000114763312392024
2002-10-03,2.81424954474857,284.42476850084,5.58711367078537e-06
2002-10-10,3.50657947775614,359.190012643154,2.74339654741102e-05
2002-10-17,3.11389408022634,385.761586232836,8.2963403066485e-05
2002-10-24,3.01241387378501,262.906322721704,3.07662457060381e-05
2002-10-31,3.81974896512901,246.327889396082,9.48153177902687e-05
2002-11-07,3.06751546700394,285.601645860089,2.01193200635517e-05
2002-11-14,2.93436927969199,325.0726314042,5.66373422453215e-05
2002-11-21,3.32333194765201,342.45758032285,0.000130052206241055
2002-11-28,2.95719696422631,331.817624590234,6.09937680155397e-05
2002-12-05,3.57331822802754,220.435755488753,2.0658043460087e-05
2002-12-12,2.5806736173403,353.20764662338,8.13795943530013e-06
2002-12-19,2.34880447028417,270.302273908886,4.80758281961443e-06
2002-12-26,3.45125718515164,288.052598699742,2.96964133780174e-07
2003-01-02,3.45416079830977,322.379253804954,4.38496431352125e-05
2003-01-09,2.72732063982407,315.24514585501,1.06377731082601e-05
2003-01-16,4.65675663351899,271.06409523896,3.66630415572015e-05
2003-01-23,4.88339859401986,209.723803847359,6.93795428396388e-05
2003-01-30,3.59787727527204,267.287346304969,4.34796409813824e-05
2003-02-06,4.29818798345704,259.394367459199,0.000116575049568926
2003-02-13,3.10189291919847,235.956229600099,4.67032339165245e-06
2003-02-20,2.8119180575342,306.824042734215,1.35646651121131e-06
2003-02-27,2.23704059761715,250.538005116227,7.63900425906739e-07
2003-03-06,1.75287796207973,197.195941477391,5.45093936298467e-06
2003-03-13,4.33013451071986,225.956896649944,1.54134044360885e-05
2003-03-20,3.03671256464416,306.032750452927,2.75806499498435e-08
2003-03-27,3.27765356622423,263.385169410649,3.92815317478929e-07
2003-04-03,4.4824645798328,234.194498185756,5.72340275340728e-05
2003-04-10,5.44983764144425,351.412967400776,7.56102623966849e-05
2003-04-17,2.86679760341293,250.989752817064,9.3968945936601e-05
2003-04-24,2.62580015713464,299.13494245306,5.26539680868623e-08
2003-05-01,3.81093146236213,233.042901959847,0.000103378126456148
2003-05-08,3.53609561035241,264.01698660668,0.000194202042521098
2003-05-15,3.75211141350488,211.360667568699,5.04124134462645e-05
2003-05-22,2.48803768426936,210.960476933004,2.6169022139593e-05
2003-05-29,3.36752048075769,211.154247812882,0.000175583432249829
2003-06-05,2.92922935280247,236.287076437789,1.29837999086124e-05
2003-06-12,3.27879459051279,232.385854600301,0.000176664928038805
2003-06-19,2.55221054646255,268.319322774556,9.021463443422e-05
2003-06-26,3.38352625725335,288.169767345432,0.000180707582699761
2003-07-03,2.7633212980699,367.210543431858,8.22388119348382e-05
2003-07-10,2.51822007945214,245.200243571334,4.5160389073833e-05
2003-07-17,2.6587606239359,329.442280703527,6.78392053287553e-05
2003-07-24,2.41870370316354,202.38155693464,4.01214879055659e-05
2003-07-31,2.59126318391278,216.812197381878,6.67635599806778e-05
2003-08-07,2.77046876162621,248.882940237461,8.15827267769198e-05
2003-08-14,2.40997794923332,273.379705188091,9.50587994982895e-05
2003-08-21,3.37574648855312,254.139959656669,0.00011112996064684
2003-08-28,3.90047322448921,303.591332331813,0.000100058419134809
2003-09-04,2.6336070237478,319.053393671236,6.34296444457271e-05
2003-09-11,2.90358450611618,245.815530307535,2.23653997782015e-06
2003-09-18,2.98074220929709,262.140988655555,7.35233265504079e-06
2003-09-25,4.19266062771272,246.208355459209,8.20716564805914e-05
2003-10-02,3.4578875423051,256.944934274582,7.96487381712854e-05
2003-10-09,2.54895742972148,235.505819630376,0.000116277512860367
2003-10-16,3.43154076058329,301.959503867179,5.53869597646401e-06
2003-10-23,2.4876687967121,329.543389468121,1.54543575223789e-05
2003-10-30,3.57006192129733,268.094487845766,2.25567927733216e-05
2003-11-06,3.20740877980957,205.207126605921,8.66935047905131e-05
2003-11-13,2.29500161877579,261.064853550623,5.52950242648048e-06
2003-11-20,2.79995610701814,219.877749973673,9.26124794253892e-05
2003-11-27,2.81438424465279,298.40743634859,0.000140702267834896
2003-12-04,2.53846119683053,190.711092705309,5.88888665311154e-05
2003-12-11,4.45770272738341,265.255612273039,2.26687869276669e-05
2003-12-18,3.98407272270328,260.211190481705,0.000106565780968633
2003-12-25,4.73421127066957,270.462888501282,0.000129373306923325
2004-01-01,4.16102572976811,264.324061633989,0.00018315223121812
2004-01-08,3.22491787365341,255.785214332458,2.45824316308722e-05
2004-01-15,3.00042287896489,196.183732408027,5.31425612629402e-05
2004-01-22,3.35650372315251,308.903227746207,4.85504552243525e-05
2004-01-29,2.57793291449533,193.947294629525,7.30840057737938e-06
2004-02-05,3.75487274096941,224.714936266167,9.1790524074691e-05
2004-02-12,3.19920127902769,332.096606303538,6.07089453256338e-05
2004-02-19,3.41776654469982,305.818257959043,2.75634986940654e-05
2004-02-26,3.76114675685721,254.949996469334,4.7170243577923e-05
2004-03-04,3.28254422391717,281.771827895275,1.67757155844914e-05
2004-03-11,2.56425284483365,281.680818186281,3.21257329606657e-06
2004-03-18,3.63842529620985,215.546948584337,4.86353182129426e-05
2004-03-25,2.64307524182704,289.789543440883,0.000108907049421361
2004-04-01,3.2097261313542,298.609740139614,5.96688645374699e-06
2004-04-08,2.7539335970805,228.021864117326,1.64566307473925e-05
2004-04-15,3.23987046891186,283.238467623182,1.3136111729839e-05
2004-04-22,2.93781859075867,193.615887852369,2.19890186995586e-05
2004-04-29,1.99100052696545,243.298877721327,3.65372505595373e-05
2004-05-06,2.89598615336662,183.401117014302,6.33247620859352e-05
2004-05-13,3.46899556968111,349.224078508668,8.99683459836804e-06
2004-05-20,3.37262949101497,268.052730164145,8.84842620392205e-05
2004-05-27,2.99970021462535,333.334809964365,0.000115115625666613
2004-06-03,2.13408513357526,261.530762685337,7.24614508895002e-05
2004-06-10,3.19017093829904,257.943072888286,0.000162917249879646
2004-06-17,3.29007917296308,291.152946327989,8.57822244825117e-05
2004-06-24,2.96533308961829,213.610625875776,9.49874825808574e-05
2004-07-01,2.93017546945998,221.683245813767,0.000161947096194084
2004-07-08,2.40974515125989,227.441684316244,0.000222859712692335
2004-07-15,2.93199387744554,237.099334359594,0.000191805290099627
2004-07-22,2.21900684042501,233.042515108436,5.57027079027264e-05
2004-07-29,2.21802808501978,309.324989451333,5.69233771306065e-05
2004-08-05,3.14499310851503,344.856336401063,8.45405092334612e-05
2004-08-12,2.11468481862767,254.443599418715,1.10138581111776e-05
2004-08-19,2.31480881108555,259.955728474813,0.000121297724659425
2004-08-26,4.0387214209449,235.005083569227,4.45809040700618e-05
2004-09-02,3.42692067801453,192.006168909068,0.000141051112787566
2004-09-09,3.07398128797467,290.844464291216,1.05345519516207e-05
2004-09-16,4.18317194402769,230.479769238168,5.24412535252315e-05
2004-09-23,3.99259435125379,231.275026655457,0.00019470149417423
2004-09-30,3.1518324449974,266.732709357012,3.63967174504321e-05
2004-10-07,2.76736625988906,230.089373132025,3.67633255611414e-05
2004-10-14,2.93595969500981,269.189574239408,2.2202194526897e-05
2004-10-21,3.38553360249966,270.589373606717,9.99747106943206e-05
2004-10-28,3.23575464378538,223.168790500205,0.00012583823400095
2004-11-04,2.81195232253918,296.970010857933,1.19432775622165e-05
2004-11-11,3.18439149478144,242.759642533742,3.09356144086818e-05
2004-11-18,4.81865889207923,253.654268756723,2.44269626357751e-05
2004-11-25,3.77209110749641,283.892486067858,0.000162302841842254
2004-12-02,2.69642954879157,287.834089746659,2.24194437776877e-05
2004-12-09,4.19143412844916,278.814851894655,7.46610995537557e-05
2004-12-16,3.67613868059589,248.347205875698,2.46150190184908e-05
2004-12-23,4.37794190981517,241.178264385833,6.68957966458068e-05
2004-12-30,3.02943638705321,224.227163081568,9.50037762746667e-05
2005-01-06,4.74227791486364,242.200952147374,5.69845621597347e-05
2005-01-13,6.07179487330072,237.19352692155,0.000126474608380352
2005-01-20,4.23853759410124,234.564921043223,4.42347797571333e-05
2005-01-27,3.58630932571195,312.085488056071,1.99453585055829e-05
2005-02-03,3.04687065731873,308.536354901351,1.10294198881036e-05
2005-02-10,3.48620185725861,199.331913070874,1.01770723373918e-05
2005-02-17,4.36471390266825,317.620947848763,0.000135807849545557
2005-02-24,3.10110090694274,299.615250832057,4.31581675719294e-05
2005-03-03,2.76457798963139,343.69532186102,2.28799606056607e-05
2005-03-10,2.86736759392824,289.990184008892,9.88467667469965e-06
2005-03-17,2.80194739981697,280.032840697201,9.58262911634577e-05
2005-03-24,3.04813792077556,286.049056199469,1.2995283930961e-05
2005-03-31,1.89362352043069,295.276692702943,1.48468865619415e-06
2005-04-07,3.45380950874082,244.431331345869,3.80682120068126e-06
2005-04-14,4.18341587074962,230.183455909505,5.4994514325278e-05
2005-04-21,2.81326728370431,342.286481999938,4.68911801587272e-05
2005-04-28,2.03576518739354,237.03195569442,5.69958632786564e-06
2005-05-05,2.17385545834195,212.556389261295,8.46215758173809e-05
2005-05-12,2.18268178259958,237.172288579888,9.54856360224571e-05
2005-05-19,3.10804926254737,248.891613730379,3.95202545453276e-05
2005-05-26,3.34854733808887,200.978207124492,0.000112026572212666
2005-06-02,3.94986897954463,280.107190559952,6.10304976048817e-05
2005-06-09,2.95731074719776,243.310079209904,0.000171706514123122
2005-06-16,2.59261083475997,217.234897377577,0.00017747848966845
2005-06-23,2.15884602494025,266.563479738165,7.06540053381475e-05
2005-06-30,3.52473845237608,286.9989662695,4.37308940277366e-05
2005-07-07,2.70469679282988,234.526570258128,2.11184896474035e-05
2005-07-14,2.19452325853954,243.082749586762,3.15375690745477e-05
2005-07-21,2.12865869082837,244.962531344375,0.000164918250740476
2005-07-28,2.97847010817758,255.448425388632,0.000390346080599386
2005-08-04,1.94401456869729,250.554570004487,9.96089826249848e-05
2005-08-11,3.30806600514268,256.704118942389,0.000278563644571104
2005-08-18,2.08745220639042,283.941721951853,9.18086895942824e-05
2005-08-25,2.33417195548575,188.549832642827,4.04811859222334e-06
2005-09-01,3.92775888568287,226.294434151261,0.00014311632171644
2005-09-08,3.0172241782724,230.462414667858,3.67396569569105e-05
2005-09-15,3.82267319679362,269.044257842652,3.86558421250386e-05
2005-09-22,3.88045215180263,261.369230392861,1.98027091652889e-05
2005-09-29,3.43495025559229,190.774934424529,5.88758538380532e-05
2005-10-06,3.24508584507137,212.537033050765,3.40655141000563e-06
2005-10-13,3.48957998324992,195.356756297052,6.68535714213602e-07
2005-10-20,3.01642276568643,281.295031974515,9.19768880701536e-07
2005-10-27,3.63234042465693,255.712417479164,0.000201498225600042
2005-11-03,3.847130943916,191.906503303827,1.04098533504088e-05
2005-11-10,3.94773979720234,197.914995997165,7.69916103571788e-05
2005-11-17,4.7276323936134,245.074675510486,2.93048585045733e-05
2005-11-24,2.64045906510264,285.757644511927,7.71867773650443e-06
2005-12-01,3.30519473149256,262.15351983713,9.81902959023595e-05
2005-12-08,3.28132444162857,268.09578987305,7.91427056329553e-05
2005-12-15,3.92258119511588,289.875442181235,8.80593539486454e-06
2005-12-22,2.75999875556747,277.143661089546,4.47911831541009e-05
2005-12-29,3.84122175258994,324.748035222822,5.93201249177748e-05
2006-01-05,2.98428365542307,287.296895026914,7.67195983566473e-05
2006-01-12,2.80408448195777,296.125879894514,8.45782733987304e-06
2006-01-19,3.92855411715773,215.657957377972,2.16391116250042e-05
2006-01-26,4.15489752500419,217.56199230898,5.4578595918612e-05
2006-02-02,3.54374960050322,289.818052778021,6.05060559211549e-06
2006-02-09,3.01467600929684,266.150370532025,7.56004108621288e-05
2006-02-16,2.62931186078624,267.868179032468,3.62432373081256e-05
2006-02-23,2.95203009371658,297.439925348353,6.33564449180112e-05
2006-03-02,2.65069510743008,235.807981397113,3.59702776573535e-05
2006-03-09,2.67718031320939,323.41555400213,4.18498912843301e-05
2006-03-16,2.73726505182789,391.104514033801,1.5494382015381e-05
2006-03-23,2.56414115370272,303.33263963834,6.99263013400432e-06
2006-03-30,2.25769208665024,221.252887016113,6.86234680643758e-05
2006-04-06,2.53228177217725,282.837140801085,9.12210759343327e-05
2006-04-13,3.23270639897024,219.564242123481,3.52337572203564e-05
2006-04-20,3.62691752544872,215.761590941307,4.27754441231552e-05
2006-04-27,2.84539422574946,198.596985353795,4.21628536425431e-05
2006-05-04,3.70859590009394,208.080983922391,8.37123324376616e-05
2006-05-11,2.37060157841168,278.110589638265,4.00027074407427e-08
2006-05-18,3.06646398907252,245.609155571511,5.75262464002261e-05
2006-05-25,3.04538508494879,206.447664235261,0.000110657685549658
2006-06-01,2.55957873350301,302.269061687276,0.000281213542740736
2006-06-08,3.52298334838506,306.384879271395,2.45263658620508e-05
2006-06-15,2.66360528977289,244.33302733797,6.67496157491612e-06
2006-06-22,2.9970455916308,208.044709692575,3.26053440314558e-05
2006-06-29,3.289007130531,267.899616254938,0.000131483408790034
2006-07-06,2.40642265335433,215.152322009461,4.64423589718901e-06
2006-07-13,3.34249839100489,216.860860633213,0.000158293850810271
2006-07-20,3.18458833431573,287.549345319456,2.03935371266527e-07
2006-07-27,2.27396807514469,230.034679791097,9.00978626587418e-05
2006-08-03,2.51098286414076,238.917904632335,0.000162042339807512
2006-08-10,2.47531332564978,281.45375189481,6.17453554850052e-06
2006-08-17,3.24777726418474,267.469802831359,0.000237532939315882
2006-08-24,2.09032893719669,278.455286560023,0.000194682195978721
2006-08-31,2.25271913016312,316.811139773608,7.40065774989997e-05
2006-09-07,3.56666315642236,252.512490001539,6.40710030842567e-05
2006-09-14,3.3342738901748,270.466050100382,5.88604543483969e-05
2006-09-21,2.63235399786694,238.316197992926,2.17308825420742e-05
2006-09-28,3.22781063801638,205.923504874156,1.1365475114046e-06
2006-10-05,2.34981883239993,213.901421905374,0.000110933782667681
2006-10-12,2.87614338758658,259.073622728667,6.1947722122647e-05
2006-10-19,2.65986707478403,313.312788114986,6.99655196806713e-06
2006-10-26,3.36883223438916,230.393825221359,0.000265511303520025
2006-11-02,4.45308522078379,276.729033608751,0.000210015782797526
2006-11-09,3.4679896153991,276.918121284781,2.47852069101967e-05
2006-11-16,3.43857638119336,249.739482632914,0.000100797410348922
2006-11-23,3.41876138014282,178.516014623847,0.000125710469049566
2006-11-30,4.14938941724142,202.18715580765,7.10832423885752e-05
2006-12-07,5.07529151721262,221.148906209084,6.48436043946318e-05
2006-12-14,5.23820373902639,213.600156483064,7.59290605565931e-05
2006-12-21,4.24287022270934,262.781320109221,3.17519529393866e-05
2006-12-28,3.87352611613994,272.257689037274,1.06752323189898e-06
2007-01-04,4.00641822025948,246.698398980013,5.17116092695654e-05
2007-01-11,4.49777551446944,227.927291123026,0.000103078448482497
2007-01-18,4.99799392847605,250.583557612973,0.00021302617690706
2007-01-25,3.70032595953774,292.446706388879,0.000112741510131988
2007-02-01,3.52184458939471,285.918026851287,2.49169038737881e-05
2007-02-08,3.15484766945976,313.361454029422,5.05570253061074e-05
2007-02-15,2.631176968099,278.378048430097,2.13561512324054e-05
2007-02-22,2.99296328799145,290.607795247107,3.83144448023873e-05
2007-03-01,3.45824622957629,217.497170182324,5.15234601574548e-05
2007-03-08,2.38392513285076,235.721358332318,4.6973109113028e-05
2007-03-15,4.11932665897295,244.020449287967,2.99826439434674e-05
2007-03-22,4.29780803826509,267.89442422551,5.80066809045765e-05
2007-03-29,2.32078264900078,314.293347304831,1.11686925097798e-05
2007-04-05,3.0249716893929,273.733154545504,2.85426431463238e-06
2007-04-12,4.33532168319893,249.326174497929,1.99071423873759e-05
2007-04-19,2.64755168281573,291.037945203419,1.93795281542835e-05
2007-04-26,3.91315180333689,262.443547277994,0.000110421294370364
2007-05-03,3.25042432823843,322.089729678589,3.2371063496202e-06
2007-05-10,3.33524074103118,249.043636924606,2.67140094262604e-05
2007-05-17,3.2770544008899,203.90904958408,6.79869545259146e-05
2007-05-24,3.62509795977036,236.139224055249,7.24433644995713e-05
2007-05-31,3.79320357902968,309.662042276096,9.72637535746226e-05
2007-06-07,2.78984565689989,297.435745623452,5.49870545681095e-05
2007-06-14,2.36939413883061,272.72705855151,5.8415903651219e-05
2007-06-21,2.90257423499274,272.2321818861,0.000147624532123299
2007-06-28,2.85079124536639,259.701807279372,0.000131140447931109
2007-07-05,3.14814939759695,215.354136212744,9.57278814107302e-05
2007-07-12,3.26334284073167,311.798162796513,7.82162363279928e-05
2007-07-19,3.60739945908308,234.673919560514,8.93044998388252e-05
2007-07-26,2.68776372037163,302.422075388537,3.80435599339338e-05
2007-08-02,3.59569762117915,233.452611275945,6.92564458452945e-05
2007-08-09,2.41704637316086,215.19955601433,8.69669114134289e-05
2007-08-16,2.52728004742165,251.231490340455,0.000176922564427729
2007-08-23,3.86706669506165,274.125269481177,5.00898936802231e-05
2007-08-30,3.43727486319249,268.03737538281,4.16313367189626e-05
2007-09-06,3.17621608348034,275.915713451471,9.71292762883832e-05
2007-09-13,2.6899511062101,273.367645458939,0.000133541092691679
2007-09-20,3.83814217641555,261.956580908392,0.000116041672816782
2007-09-27,3.91338013995652,211.858120523644,3.75931575398305e-05
2007-10-04,3.23628356133788,288.920754753514,4.38164317623553e-05
2007-10-11,2.84084117498322,304.671545972386,2.98874160087176e-06
2007-10-18,3.59007865175461,251.614297704436,0.000104570567270962
2007-10-25,2.57073091157172,262.728385965255,9.2274581911944e-06
2007-11-01,3.05774471460074,204.602625911895,9.2212169008758e-05
2007-11-08,3.68440657883313,269.422576623026,0.000104763596868435
2007-11-15,3.68209832560829,308.292849540026,9.30891668132762e-05
2007-11-22,2.28694881320568,239.002272767046,6.25673268608713e-06
2007-11-29,3.56826467850126,260.760359980753,9.41624113752254e-05
2007-12-06,3.71721253735778,251.246354983931,0.000167195803011072
2007-12-13,3.3215840528431,235.023321684581,0.000111886389015183
2007-12-20,2.31743121702228,265.585746862613,6.02895776107274e-07
2007-12-27,3.62171559183795,238.590902621974,1.23088539988528e-05
2008-01-03,4.46767284399032,277.428619099934,9.3967019711885e-05
2008-01-10,4.24805695995142,152.767590632976,7.75195392465322e-05
2008-01-17,4.66463963997134,197.944733211903,0.000107720997363025
2008-01-24,4.37615879550232,242.721304737437,6.08487942035462e-05
2008-01-31,4.59101707792977,255.868064604005,0.000100108226340785
2008-02-07,4.13800808056485,201.337993286174,0.00011597261380165
2008-02-14,2.8656545797922,277.234526144927,1.00622258770931e-05
2008-02-21,3.81633114772453,290.964733340777,7.29991741858651e-06
2008-02-28,5.16765122805216,244.183427337697,8.82156837116066e-05
2008-03-06,3.97282661981527,277.805109109956,8.29965301556407e-05
2008-03-13,3.96950638742766,202.319795467452,0.000110237785539399
2008-03-20,2.45975293778991,328.960951839196,0.000128623066866976
