date,flow
2000-01-06,133.787299173267
2000-01-13,235.122224784679
2000-01-20,216.551739642429
2000-01-27,172.889877049417
2000-02-03,154.544810078777
2000-02-10,155.323527126181
2000-02-17,167.986544864523
2000-02-24,103.703692832556
2000-03-02,169.527364430981
2000-03-09,173.736811579052
2000-03-16,156.599367767761
2000-03-23,118.062885812245
2000-03-30,104.463272425561
2000-04-06,98.5696421013438
2000-04-13,66.9826292521088
2000-04-20,80.2137112207288
2000-04-27,91.8338687282094
2000-05-04,92.8108308932272
2000-05-11,76.2954073148679
2000-05-18,23.3762789413873
2000-05-25,49.8123405083334
2000-06-01,96.8659044153905
2000-06-08,47.9955999614864
2000-06-15,60.4168725370823
2000-06-22,26.1018581096384
2000-06-29,66.3649104527238
2000-07-06,39.2370854617722
2000-07-13,90.2891259657877
2000-07-20,197.537687620031
2000-07-27,344.25295741966
2000-08-03,322.173778166324
2000-08-10,220.86660673078
2000-08-17,149.381300594603
2000-08-24,117.762425822714
2000-08-31,82.2529576129365
2000-09-07,27.2294741490728
2000-09-14,75.7190330124577
2000-09-21,40.886675164169
2000-09-28,40.958163244642
2000-10-05,76.60128354618
2000-10-12,71.3654173327396
2000-10-19,105.012429205512
2000-10-26,129.020371507237
2000-11-02,188.855527176988
2000-11-09,316.174292704057
2000-11-16,373.575767949396
2000-11-23,389.079869845748
2000-11-30,474.652993593669
2000-12-07,400.40849377877
2000-12-14,324.435054155738
2000-12-21,329.820260045607
2000-12-28,264.779838630992
2001-01-04,216.934842155014
2001-01-11,261.93162508994
2001-01-18,196.180149578473
2001-01-25,173.843094384235
2001-02-01,179.795471383385
2001-02-08,129.758296767766
2001-02-15,202.705641856127
2001-02-22,194.577421370774
2001-03-01,142.992132559708
2001-03-08,132.738853530263
2001-03-15,181.222923477117
2001-03-22,169.631130848401
2001-03-29,156.169421013191
2001-04-05,191.699748916399
2001-04-12,214.876310398148
2001-04-19,167.443478610052
2001-04-26,166.161450131004
2001-05-03,173.741797186187
2001-05-10,113.064808144375
2001-05-17,99.8634428631265
2001-05-24,88.3184601676133
2001-05-31,30.4104448348645
2001-06-07,49.5371384728344
2001-06-14,61.0880531450226
2001-06-21,-6.68765304211234
2001-06-28,-35.3965919920522
